,state_abbrev,county,latitude,longitude
2572,TX,Coryell,31.391177,–97.798022
2573,TX,Cottle,34.091906,–100.276442
2574,TX,Crane,31.422797,–102.487774
2575,TX,Crockett,30.717532,–101.404211
2576,TX,Crosby,33.609144,–101.298710
2577,TX,Culberson,31.445909,–104.526945
2578,TX,Dallam,36.28637,–102.594020
2579,TX,Dallas,32.766987,–96.778424
2580,TX,Dawson,32.741934,–101.947322
2581,TX,Deaf Smith,34.940766,–102.607564
2582,TX,Delta,33.385933,–95.673350
2583,TX,Denton,33.205005,–97.119046
2584,TX,DeWitt,29.082342,–97.361656
2585,TX,Dickens,33.614666,–100.786095
2586,TX,Dimmit,28.423587,–99.765871
2587,TX,Donley,34.955036,–100.815846
2588,TX,Duval,27.681123,–98.497393
2589,TX,Eastland,32.324645,–98.836560
2590,TX,Ector,31.865301,–102.542507
2591,TX,Edwards,29.985877,–100.307373
2592,TX,Ellis,32.347279,–96.798336
2593,TX,El Paso,31.766403,–106.241391
2594,TX,Erath,32.238136,–98.222377
2595,TX,Falls,31.25193,–96.934128
2596,TX,Fannin,33.591161,–96.104988
2597,TX,Fayette,29.877886,–96.921231
2598,TX,Fisher,32.740473,–100.403120
2599,TX,Floyd,34.073731,–101.303274
2600,TX,Foard,33.980404,–99.777427
2601,TX,Fort Bend,29.526602,–95.771015
2602,TX,Franklin,33.175846,–95.219066
2603,TX,Freestone,31.701654,–96.144237
2604,TX,Frio,28.869334,–99.108788
2605,TX,Gaines,32.743942,–102.631562
2606,TX,Galveston,29.228706,–94.894865
2607,TX,Garza,33.183792,–101.301134
2608,TX,Gillespie,30.32639,–98.942106
2609,TX,Glasscock,31.868591,–101.528971
2610,TX,Goliad,28.6607,–97.430415
2611,TX,Gonzales,29.468704,–97.477738
2612,TX,Gray,35.402542,–100.812374
2613,TX,Grayson,33.624508,–96.675699
2614,TX,Gregg,32.486397,–94.816276
2615,TX,Grimes,30.543231,–95.988082
2616,TX,Guadalupe,29.583208,–97.949027
2617,TX,Hale,34.068436,–101.822888
2618,TX,Hall,34.453189,–100.576343
2619,TX,Hamilton,31.706982,–98.111794
2620,TX,Hansford,36.272847,–101.356930
2621,TX,Hardeman,34.289904,–99.745697
2622,TX,Hardin,30.329612,–94.393149
2623,TX,Harris,29.857273,–95.393037
2624,TX,Harrison,32.547993,–94.374425
2625,TX,Hartley,35.840244,–102.610047
2626,TX,Haskell,33.175965,–99.730773
2627,TX,Hays,30.061225,–98.029267
2628,TX,Hemphill,35.816237,–100.284807
2629,TX,Henderson,32.211633,–95.853418
2630,TX,Hidalgo,26.396384,–98.180990
2631,TX,Hill,31.98224,–97.129886
2632,TX,Hockley,33.605932,–102.343398
2633,TX,Hood,32.430149,–97.831677
2634,TX,Hopkins,33.148959,–95.565194
2635,TX,Houston,31.323036,–95.421600
2636,TX,Howard,32.303583,–101.438530
2637,TX,Hudspeth,31.450868,–105.377549
2638,TX,Hunt,33.123438,–96.083807
2639,TX,Hutchinson,35.837047,–101.362746
2640,TX,Irion,31.303424,–100.981304
2641,TX,Jack,33.232277,–98.171902
2642,TX,Jackson,28.959802,–96.589080
2643,TX,Jasper,30.752932,–94.022294
2644,TX,Jeff Davis,30.617087,–104.187860
2645,TX,Jefferson,29.854,–94.149331
2646,TX,Jim Hogg,27.041212,–98.700127
2647,TX,Jim Wells,27.733516,–98.090814
2648,TX,Johnson,32.379511,–97.364823
2649,TX,Jones,32.743709,–99.874430
2650,TX,Karnes,28.907618,–97.860767
2651,TX,Kaufman,32.598944,–96.288378
2652,TX,Kendall,29.944524,–98.711094
2653,TX,Kenedy,26.890232,–97.591233
2654,TX,Kent,33.18478,–100.769720
2655,TX,Kerr,30.053928,–99.351968
2656,TX,Kimble,30.479472,–99.746396
2657,TX,King,33.614159,–100.250548
2658,TX,Kinney,29.347087,–100.417700
2659,TX,Kleberg,27.438735,–97.660620
2660,TX,Knox,33.616657,–99.747112
2661,TX,Lamar,33.667263,–95.570348
2662,TX,Lamb,34.068862,–102.348018
2663,TX,Lampasas,31.196731,–98.240889
2664,TX,La Salle,28.351098,–99.096774
2665,TX,Lavaca,29.382578,–96.923633
2666,TX,Lee,30.321105,–96.976365
2667,TX,Leon,31.300493,–95.995622
2668,TX,Liberty,30.162189,–94.822682
2669,TX,Limestone,31.547543,–96.593623
2670,TX,Lipscomb,36.2802,–100.272683
2671,TX,Live Oak,28.351535,–98.126961
2672,TX,Llano,30.707585,–98.684690
2673,TX,Loving,31.844936,–103.561229
2674,TX,Lubbock,33.611469,–101.819944
2675,TX,Lynn,33.178412,–101.818493
2676,TX,McCulloch,31.205477,–99.359856
2677,TX,McLennan,31.549493,–97.201472
2678,TX,McMullen,28.384922,–98.578853
2679,TX,Madison,30.966878,–95.930372
2680,TX,Marion,32.797757,–94.357673
2681,TX,Martin,32.30983,–101.961836
2682,TX,Mason,30.703232,–99.237608
2683,TX,Matagorda,28.783341,–95.997755
2684,TX,Maverick,28.745217,–100.311368
2685,TX,Medina,29.353661,–99.111085
2686,TX,Menard,30.883707,–99.854936
2687,TX,Midland,31.870896,–102.024326
2688,TX,Milam,30.791242,–96.984395
2689,TX,Mills,31.494889,–98.594623
2690,TX,Mitchell,32.303781,–100.924580
2691,TX,Montague,33.676289,–97.724747
2692,TX,Montgomery,30.302364,–95.503523
2693,TX,Moore,35.835676,–101.890502
2694,TX,Morris,33.116466,–94.731265
2695,TX,Motley,34.058383,–100.793696
2696,TX,Nacogdoches,31.62056,–94.620250
2697,TX,Navarro,32.04845,–96.476908
2698,TX,Newton,30.786718,–93.739250
2699,TX,Nolan,32.312338,–100.418108
2700,TX,Nueces,27.739406,–97.521643
2701,TX,Ochiltree,36.278744,–100.815864
2702,TX,Oldham,35.401921,–102.597620
2703,TX,Orange,30.120918,–93.893358
2704,TX,Palo Pinto,32.75221,–98.317974
2705,TX,Panola,32.163978,–94.305156
2706,TX,Parker,32.777096,–97.805905
2707,TX,Parmer,34.532163,–102.784853
2708,TX,Pecos,30.770894,–102.719860
2709,TX,Polk,30.784553,–94.837338
2710,TX,Potter,35.398675,–101.893804
2711,TX,Presidio,30.005891,–104.261619
2712,TX,Rains,32.87058,–95.795440
2713,TX,Randall,34.962529,–101.895547
2714,TX,Reagan,31.372895,–101.513901
2715,TX,Real,29.82303,–99.805303
2716,TX,Red River,33.619626,–95.048429
2717,TX,Reeves,31.308366,–103.712706
2718,TX,Refugio,28.312496,–97.160479
2719,TX,Roberts,35.836216,–100.807555
2720,TX,Robertson,31.025481,–96.514941
2721,TX,Rockwall,32.889216,–96.407501
2722,TX,Runnels,31.833311,–99.967856
2723,TX,Rusk,32.109423,–94.756382
2724,TX,Sabine,31.3433,–93.851913
2725,TX,San Augustine,31.382449,–94.163180
2726,TX,San Jacinto,30.574218,–95.162852
2727,TX,San Patricio,28.011782,–97.517165
2728,TX,San Saba,31.155138,–98.819292
2729,TX,Schleicher,30.896233,–100.527216
2730,TX,Scurry,32.744462,–100.913399
2731,TX,Shackelford,32.743788,–99.347045
2732,TX,Shelby,31.790137,–94.142565
2733,TX,Sherman,36.277628,–101.894716
2734,TX,Smith,32.377093,–95.269630
2735,TX,Somervell,32.217942,–97.769211
2736,TX,Starr,26.546335,–98.715803
2737,TX,Stephens,32.731531,–98.840081
2738,TX,Sterling,31.835774,–101.054911
2739,TX,Stonewall,33.17958,–100.253807
2740,TX,Sutton,30.517865,–100.505395
2741,TX,Swisher,34.53046,–101.732852
2742,TX,Tarrant,32.77204,–97.291291
2743,TX,Taylor,32.295684,–99.893220
2744,TX,Terrell,30.232332,–102.072539
2745,TX,Terry,33.171229,–102.339284
2746,TX,Throckmorton,33.170712,–99.206137
2747,TX,Titus,33.214599,–94.966783
2748,TX,Tom Green,31.401583,–100.461355
2749,TX,Travis,30.239513,–97.691270
2750,TX,Trinity,31.087483,–95.153291
2751,TX,Tyler,30.769579,–94.379449
2752,TX,Upshur,32.735878,–94.941649
2753,TX,Upton,31.353849,–102.042013
2754,TX,Uvalde,29.35034,–99.761074
2755,TX,Val Verde,29.884961,–101.146646
2756,TX,Van Zandt,32.558948,–95.836391
2757,TX,Victoria,28.79637,–96.971198
2758,TX,Walker,30.74309,–95.569888
2759,TX,Waller,30.013578,–95.982102
2760,TX,Ward,31.513069,–103.105113
2761,TX,Washington,30.215075,–96.410272
2762,TX,Webb,27.770584,–99.326641
2763,TX,Wharton,29.278481,–96.229675
2764,TX,Wheeler,35.392593,–100.253107
2765,TX,Wichita,33.991103,–98.716851
2766,TX,Wilbarger,34.08492,–99.242440
2767,TX,Willacy,26.481092,–97.584224
2768,TX,Williamson,30.64903,–97.605069
2769,TX,Wilson,29.174303,–98.085899
2770,TX,Winkler,31.831416,–103.055986
2771,TX,Wise,33.219095,–97.653997
2772,TX,Wood,32.783588,–95.382166
2773,TX,Yoakum,33.172397,–102.823771
2774,TX,Young,33.158787,–98.678267
2775,TX,Zapata,26.996981,–99.182603
2776,TX,Zavala,28.864652,–99.759830
2777,UT,Beaver,38.357535,–113.238948
2778,UT,Box Elder,41.476021,–113.052922
2779,UT,Cache,41.734225,–111.744581
2780,UT,Carbon,39.67005,–110.590357
2781,UT,Daggett,40.890099,–109.505786
2782,UT,Davis,41.037045,–112.202123
2783,UT,Duchesne,40.289649,–110.429830
2784,UT,Emery,39.009028,–110.721111
2785,UT,Garfield,37.831622,–111.450886
2786,UT,Grand,38.974326,–109.573450
2787,UT,Iron,37.882727,–113.290059
2788,UT,Juab,39.710827,–112.794262
2789,UT,Kane,37.275118,–111.815413
2790,UT,Millard,39.09454,–113.525014
2791,UT,Morgan,41.091027,–111.577885
2792,UT,Piute,38.335881,–112.129376
2793,UT,Rich,41.627598,–111.240227
2794,UT,Salt Lake,40.667882,–111.924244
2795,UT,San Juan,37.623064,–109.789320
2796,UT,Sanpete,39.380588,–111.570451
2797,UT,Sevier,38.746825,–111.811930
2798,UT,Summit,40.87206,–110.968486
2799,UT,Tooele,40.467692,–113.124015
2800,UT,Uintah,40.125887,–109.517748
2801,UT,Utah,40.120409,–111.668667
2802,UT,Wasatch,40.334884,–111.161568
2803,UT,Washington,37.262531,–113.487800
2804,UT,Wayne,38.261229,–110.990323
2805,UT,Weber,41.270355,–111.875879
2806,VT,Addison,44.031248,–73.141581
2807,VT,Bennington,43.035325,–73.111460
2808,VT,Caledonia,44.468791,–72.112168
2809,VT,Chittenden,44.460676,–73.070525
2810,VT,Essex,44.724021,–71.732736
2811,VT,Franklin,44.858964,–72.909402
2812,VT,Grand Isle,44.801788,–73.300758
2813,VT,Lamoille,44.603504,–72.638356
2814,VT,Orange,44.003392,–72.369687
2815,VT,Orleans,44.828442,–72.251630
2816,VT,Rutland,43.580844,–73.038196
2817,VT,Washington,44.274953,–72.609475
2818,VT,Windham,42.999143,–72.716335
2819,VT,Windsor,43.588143,–72.591515
2820,VA,Accomack,37.765944,–75.757807
2821,VA,Albemarle,38.024184,–78.553506
2822,VA,Alleghany,37.787905,–80.008669
2823,VA,Amelia,37.336131,–77.973218
2824,VA,Amherst,37.630362,–79.147848
2825,VA,Appomattox,37.370725,–78.810940
2826,VA,Arlington,38.878337,–77.100703
2827,VA,Augusta,38.167807,–79.146682
2828,VA,Bath,38.068988,–79.732898
2829,VA,Bedford,37.312408,–79.527947
2830,VA,Bland,37.130612,–81.125853
2831,VA,Botetourt,37.553193,–79.805318
2832,VA,Brunswick,36.764531,–77.860916
2833,VA,Buchanan,37.26812,–82.038151
2834,VA,Buckingham,37.573928,–78.529169
2835,VA,Campbell,37.210151,–79.095429
2836,VA,Caroline,38.030319,–77.352348
2837,VA,Carroll,36.732426,–80.728043
2838,VA,Charles City,37.361048,–77.054171
2839,VA,Charlotte,37.014091,–78.661424
2840,VA,Chesterfield,37.378434,–77.585847
2841,VA,Clarke,39.115931,–77.992004
2842,VA,Craig,37.473129,–80.231734
2843,VA,Culpeper,38.48593,–77.956476
2844,VA,Cumberland,37.520189,–78.252836
2845,VA,Dickenson,37.137081,–82.349208
2846,VA,Dinwiddie,37.073498,–77.635492
2847,VA,Essex,37.93948,–76.941871
2848,VA,Fairfax,38.833743,–77.276117
2849,VA,Fauquier,38.744103,–77.821585
2850,VA,Floyd,36.931438,–80.350309
2851,VA,Fluvanna,37.830606,–78.284445
2852,VA,Franklin,36.99235,–79.883959
2853,VA,Frederick,39.203637,–78.263916
2854,VA,Giles,37.31193,–80.717178
2855,VA,Gloucester,37.403541,–76.523505
2856,VA,Goochland,37.724166,–77.914273
2857,VA,Grayson,36.656303,–81.225337
2858,VA,Greene,38.297981,–78.470163
2859,VA,Greensville,36.680225,–77.560261
2860,VA,Halifax,36.766461,–78.939614
2861,VA,Hanover,37.760166,–77.490992
2862,VA,Henrico,37.437521,–77.300333
2863,VA,Henry,36.620593,–79.980584
2864,VA,Highland,38.356672,–79.567958
2865,VA,Isle of Wight,36.901418,–76.707569
2866,VA,James City,37.324427,–76.778319
2867,VA,King and Queen,37.720995,–76.891090
2868,VA,King George,38.277179,–77.162702
2869,VA,King William,37.70826,–77.091054
2870,VA,Lancaster,37.703831,–76.413199
2871,VA,Lee,36.702162,–83.130334
2872,VA,Loudoun,39.08113,–77.638857
2873,VA,Louisa,37.971681,–77.959178
2874,VA,Lunenburg,36.945757,–78.242313
2875,VA,Madison,38.412059,–78.276961
2876,VA,Mathews,37.425348,–76.268808
2877,VA,Mecklenburg,36.687256,–78.368959
2878,VA,Middlesex,37.606828,–76.527958
2879,VA,Montgomery,37.174885,–80.387314
2880,VA,Nelson,37.790016,–78.879394
2881,VA,New Kent,37.498974,–76.993339
2882,VA,Northampton,37.302629,–75.923868
2883,VA,Northumberland,37.856974,–76.379687
2884,VA,Nottoway,37.143696,–78.052162
2885,VA,Orange,38.250439,–78.009980
2886,VA,Page,38.623751,–78.490471
2887,VA,Patrick,36.667327,–80.286141
2888,VA,Pittsylvania,36.821721,–79.398502
2889,VA,Powhatan,37.549404,–77.912855
2890,VA,Prince Edward,37.224881,–78.432957
2891,VA,Prince George,37.187326,–77.220993
2892,VA,Prince William,38.702332,–77.478887
2893,VA,Pulaski,37.063385,–80.713444
2894,VA,Rappahannock,38.684522,–78.168824
2895,VA,Richmond,37.942894,–76.730561
2896,VA,Roanoke,37.331077,–80.190110
2897,VA,Rockbridge,37.814517,–79.447754
2898,VA,Rockingham,38.511257,–78.876307
2899,VA,Russell,36.93342,–82.095934
2900,VA,Scott,36.712778,–82.613627
2901,VA,Shenandoah,38.856204,–78.573987
2902,VA,Smyth,36.842318,–81.539786
2903,VA,Southampton,36.720173,–77.103856
2904,VA,Spotsylvania,38.182311,–77.656280
2905,VA,Stafford,38.418933,–77.459043
2906,VA,Surry,37.119761,–76.880172
2907,VA,Sussex,36.926645,–77.259732
2908,VA,Tazewell,37.125395,–81.562924
2909,VA,Warren,38.908187,–78.207131
2910,VA,Washington,36.747813,–81.950291
2911,VA,Westmoreland,38.109191,–76.804170
2912,VA,Wise,36.974561,–82.621560
2913,VA,Wythe,36.901471,–81.084209
2914,VA,York,37.220914,–76.395533
2915,VA,Alexandria City,38.818343,–77.082026
2916,VA,Bedford City,37.338156,–79.520705
2917,VA,Bristol City,36.616954,–82.157564
2918,VA,Buena Vista City,37.731663,–79.356375
2919,VA,Charlottesville City,38.037658,–78.485381
2920,VA,Chesapeake City,36.679376,–76.301788
2921,VA,Colonial Heights City,37.261685,–77.396804
2922,VA,Covington City,37.778143,–79.986039
2923,VA,Danville City,36.583334,–79.408071
2924,VA,Emporia City,36.696182,–77.535975
2925,VA,Fairfax City,38.853183,–77.299025
2926,VA,Falls Church City,38.883787,–77.174639
2927,VA,Franklin City,36.684014,–76.941396
2928,VA,Fredericksburg City,38.299272,–77.486658
2929,VA,Galax City,36.66564,–80.914308
2930,VA,Hampton City,37.04803,–76.297149
2931,VA,Harrisonburg City,38.436013,–78.874197
2932,VA,Hopewell City,37.29101,–77.298944
2933,VA,Lexington City,37.782332,–79.444320
2934,VA,Lynchburg City,37.399016,–79.195458
2935,VA,Manassas City,38.747561,–77.484727
2936,VA,Manassas Park City,38.768991,–77.448681
2937,VA,Martinsville City,36.683527,–79.863648
2938,VA,Newport News City,37.075978,–76.521719
2939,VA,Norfolk City,36.923015,–76.244641
2940,VA,Norton City,36.931549,–82.625996
2941,VA,Petersburg City,37.20473,–77.392368
2942,VA,Poquoson City,37.12836,–76.303534
2943,VA,Portsmouth City,36.85943,–76.356269
2944,VA,Radford City,37.120036,–80.557048
2945,VA,Richmond City,37.531399,–77.476009
2946,VA,Roanoke City,37.27783,–79.958472
2947,VA,Salem City,37.285333,–80.055241
2948,VA,Staunton,38.158056,–79.061501
2949,VA,Suffolk City,36.697157,–76.634781
2950,VA,Virginia Beach City,36.779322,–76.024020
2951,VA,Waynesboro City,38.067157,–78.901420
2952,VA,Williamsburg City,37.269293,–76.706717
2953,VA,Winchester City,39.173869,–78.176356
2954,WA,Adams,47.00484,–118.533308
2955,WA,Asotin,46.181861,–117.227781
2956,WA,Benton,46.228072,–119.516864
2957,WA,Chelan,47.859892,–120.618543
2958,WA,Clallam,48.113009,–123.930611
2959,WA,Clark,45.771674,–122.485903
2960,WA,Columbia,46.292851,–117.911635
2961,WA,Cowlitz,46.185923,–122.658682
2962,WA,Douglas,47.735866,–119.695880
2963,WA,Ferry,48.437246,–118.517074
2964,WA,Franklin,46.53458,–118.906944
2965,WA,Garfield,46.429474,–117.536715
2966,WA,Grant,47.213633,–119.467788
2967,WA,Grays Harbor,47.142786,–123.827043
2968,WA,Island,48.158436,–122.670503
2969,WA,Jefferson,47.802641,–123.521810
2970,WA,King,47.493554,–121.832375
2971,WA,Kitsap,47.639687,–122.649636
2972,WA,Kittitas,47.124444,–120.676714
2973,WA,Klickitat,45.869509,–120.780117
2974,WA,Lewis,46.580071,–122.377444
2975,WA,Lincoln,47.582718,–118.417668
2976,WA,Mason,47.354126,–123.173850
2977,WA,Okanogan,48.550971,–119.691035
2978,WA,Pacific,46.556587,–123.782419
2979,WA,Pend Oreille,48.543877,–117.232183
2980,WA,Pierce,47.040716,–122.144709
2981,WA,San Juan,48.508862,–123.100616
2982,WA,Skagit,48.493066,–121.816278
2983,WA,Skamania,46.024782,–121.953227
2984,WA,Snohomish,48.054913,–121.766412
2985,WA,Spokane,47.620379,–117.404392
2986,WA,Stevens,48.390648,–117.854897
2987,WA,Thurston,46.932598,–122.829441
2988,WA,Wahkiakum,46.294638,–123.424458
2989,WA,Walla Walla,46.254606,–118.480374
2990,WA,Whatcom,48.842653,–121.836433
2991,WA,Whitman,46.903322,–117.522962
2992,WA,Yakima,46.456558,–120.740145
2993,WV,Barbour,39.139754,–79.996914
2994,WV,Berkeley,39.457854,–78.032338
2995,WV,Boone,38.022838,–81.713314
2996,WV,Braxton,38.699302,–80.731649
2997,WV,Brooke,40.272645,–80.578691
2998,WV,Cabell,38.41958,–82.243392
2999,WV,Calhoun,38.844159,–81.115478
3000,WV,Clay,38.459826,–81.081866
3001,WV,Doddridge,39.263482,–80.701147
3002,WV,Fayette,38.030933,–81.086051
3003,WV,Gilmer,38.915865,–80.849409
3004,WV,Grant,39.105988,–79.195064
3005,WV,Greenbrier,37.924418,–80.450590
3006,WV,Hampshire,39.31214,–78.611989
3007,WV,Hancock,40.516931,–80.570057
3008,WV,Hardy,39.010818,–78.843641
3009,WV,Harrison,39.279199,–80.386487
3010,WV,Jackson,38.834234,–81.677717
3011,WV,Jefferson,39.307399,–77.863220
3012,WV,Kanawha,38.328061,–81.523522
3013,WV,Lewis,38.988844,–80.495518
3014,WV,Lincoln,38.171651,–82.077547
3015,WV,Logan,37.830591,–81.940853
3016,WV,McDowell,37.382663,–81.658205
3017,WV,Marion,39.505839,–80.243402
3018,WV,Marshall,39.854717,–80.671378
3019,WV,Mason,38.759288,–82.024172
3020,WV,Mercer,37.403448,–81.106456
3021,WV,Mineral,39.405626,–78.956581
3022,WV,Mingo,37.721151,–82.158993
3023,WV,Monongalia,39.633645,–80.059074
3024,WV,Monroe,37.550353,–80.547891
3025,WV,Morgan,39.554835,–78.257314
3026,WV,Nicholas,38.291416,–80.797516
3027,WV,Ohio,40.098932,–80.620728
3028,WV,Pendleton,38.686836,–79.333707
3029,WV,Pleasants,39.368133,–81.161172
3030,WV,Pocahontas,38.332513,–80.012092
3031,WV,Preston,39.46903,–79.668865
3032,WV,Putnam,38.510513,–81.906109
3033,WV,Raleigh,37.76247,–81.264671
3034,WV,Randolph,38.781087,–79.867783
3035,WV,Ritchie,39.177112,–81.066317
3036,WV,Roane,38.743033,–81.354502
3037,WV,Summers,37.656003,–80.856315
3038,WV,Taylor,39.329072,–80.045629
3039,WV,Tucker,39.111175,–79.559968
3040,WV,Tyler,39.465981,–80.879493
3041,WV,Upshur,38.902537,–80.231335
3042,WV,Wayne,38.145531,–82.419698
3043,WV,Webster,38.492985,–80.430262
3044,WV,Wetzel,39.596574,–80.634394
3045,WV,Wirt,39.020034,–81.382975
3046,WV,Wood,39.211679,–81.515928
3047,WV,Wyoming,37.603717,–81.548884
3048,WI,Adams,43.973763,–89.767223
3049,WI,Ashland,46.546291,–90.665154
3050,WI,Barron,45.437192,–91.852892
3051,WI,Bayfield,46.634199,–91.177282
3052,WI,Brown,44.473961,–87.995926
3053,WI,Buffalo,44.389759,–91.758714
3054,WI,Burnett,45.865255,–92.367978
3055,WI,Calumet,44.07841,–88.212132
3056,WI,Chippewa,45.069092,–91.283505
3057,WI,Clark,44.733596,–90.610201
3058,WI,Columbia,43.471882,–89.330472
3059,WI,Crawford,43.24991,–90.951230
3060,WI,Dane,43.067468,–89.417852
3061,WI,Dodge,43.422706,–88.704379
3062,WI,Door,45.067808,–87.087936
3063,WI,Douglas,46.463316,–91.892580
3064,WI,Dunn,44.947741,–91.897720
3065,WI,Eau Claire,44.726355,–91.286414
3066,WI,Florence,45.849646,–88.400322
3067,WI,Fond Du Lac,43.754722,–88.493284
3068,WI,Forest,45.666882,–88.773225
3069,WI,Grant,42.870062,–90.695368
3070,WI,Green,42.677728,–89.605639
3071,WI,Green Lake,43.76141,–88.987228
3072,WI,Iowa,43.001021,–90.133692
3073,WI,Iron,46.32655,–90.261299
3074,WI,Jackson,44.324895,–90.806541
3075,WI,Jefferson,43.013807,–88.773986
3076,WI,Juneau,43.932836,–90.113984
3077,WI,Kenosha,42.579703,–87.424898
3078,WI,Kewaunee,44.500949,–87.161813
3079,WI,La Crosse,43.908222,–91.111758
3080,WI,Lafayette,42.655578,–90.130292
3081,WI,Langlade,45.259204,–89.068190
3082,WI,Lincoln,45.338319,–89.742082
3083,WI,Manitowoc,44.105108,–87.313828
3084,WI,Marathon,44.898036,–89.757823
3085,WI,Marinette,45.346899,–87.991198
3086,WI,Marquette,43.826053,–89.409095
3087,WI,Menominee,44.991304,–88.669251
3088,WI,Milwaukee,43.017655,–87.481575
3089,WI,Monroe,43.945175,–90.619969
3090,WI,Oconto,44.996575,–88.206516
3091,WI,Oneida,45.713791,–89.536693
3092,WI,Outagamie,44.418226,–88.464988
3093,WI,Ozaukee,43.360715,–87.496553
3094,WI,Pepin,44.627436,–91.834890
3095,WI,Pierce,44.725337,–92.426279
3096,WI,Polk,45.46803,–92.453154
3097,WI,Portage,44.476246,–89.498070
3098,WI,Price,45.679072,–90.359650
3099,WI,Racine,42.754075,–87.414676
3100,WI,Richland,43.376199,–90.435693
3101,WI,Rock,42.669931,–89.075119
3102,WI,Rusk,45.472734,–91.136745
3103,WI,St Croix,45.028959,–92.447284
3104,WI,Sauk,43.427998,–89.943329
3105,WI,Sawyer,45.864913,–91.147130
3106,WI,Shawano,44.789641,–88.755813
3107,WI,Sheboygan,43.746002,–87.730546
3108,WI,Taylor,45.211656,–90.504853
3109,WI,Trempealeau,44.30305,–91.358867
3110,WI,Vernon,43.599858,–90.815226
3111,WI,Vilas,46.049848,–89.501254
3112,WI,Walworth,42.66811,–88.541731
3113,WI,Washburn,45.892463,–91.796423
3114,WI,Washington,43.391156,–88.232917
3115,WI,Waukesha,43.019308,–88.306707
3116,WI,Waupaca,44.478004,–88.967006
3117,WI,Waushara,44.112825,–89.239752
3118,WI,Winnebago,44.085707,–88.668149
3119,WI,Wood,44.461413,–90.038825
3120,WY,Albany,41.665514,–105.721883
3121,WY,Big Horn,44.525654,–107.993321
3122,WY,Campbell,44.241321,–105.552029
3123,WY,Carbon,41.70359,–106.933153
3124,WY,Converse,42.972839,–105.507367
3125,WY,Crook,44.589266,–104.567298
3126,WY,Fremont,43.055303,–108.605531
3127,WY,Goshen,42.08958,–104.353482
3128,WY,Hot Springs,43.720871,–108.435652
3129,WY,Johnson,44.044048,–106.588541
3130,WY,Laramie,41.29283,–104.660395
3131,WY,Lincoln,42.228788,–110.679842
3132,WY,Natrona,42.973641,–106.764877
3133,WY,Niobrara,43.062159,–104.468373
3134,WY,Park,44.492387,–109.593598
3135,WY,Platte,42.130319,–104.960809
3136,WY,Sheridan,44.781369,–106.881211
3137,WY,Sublette,42.767928,–109.916170
3138,WY,Sweetwater,41.660339,–108.875676
3139,WY,Teton,44.049321,–110.588102
3140,WY,Uinta,41.284726,–110.558947
3141,WY,Washakie,43.878831,–107.669052
3142,WY,Weston,43.846213,–104.570020
