zipcode,state_abbrev,county,state_name
11204,NY,Kings,New York
10171,NY,New York,New York
10172,NY,New York,New York
10173,NY,New York,New York
10174,NY,New York,New York
10175,NY,New York,New York
10176,NY,New York,New York
10177,NY,New York,New York
10178,NY,New York,New York
10179,NY,New York,New York
10184,NY,New York,New York
10185,NY,New York,New York
10196,NY,New York,New York
10197,NY,New York,New York
10199,NY,New York,New York
10203,NY,New York,New York
10211,NY,New York,New York
10212,NY,New York,New York
10213,NY,New York,New York
10242,NY,New York,New York
10249,NY,New York,New York
10256,NY,New York,New York
10257,NY,New York,New York
10258,NY,New York,New York
10259,NY,New York,New York
10260,NY,New York,New York
10261,NY,New York,New York
10265,NY,New York,New York
10268,NY,New York,New York
10269,NY,New York,New York
10270,NY,New York,New York
10271,NY,New York,New York
10272,NY,New York,New York
10273,NY,New York,New York
10274,NY,New York,New York
10275,NY,New York,New York
10276,NY,New York,New York
10277,NY,New York,New York
10278,NY,New York,New York
10279,NY,New York,New York
10280,NY,New York,New York
10281,NY,New York,New York
10282,NY,New York,New York
10285,NY,New York,New York
10286,NY,New York,New York
10292,NY,New York,New York
10301,NY,Richmond,New York
10302,NY,Richmond,New York
10303,NY,Richmond,New York
10304,NY,Richmond,New York
10305,NY,Richmond,New York
10306,NY,Richmond,New York
10307,NY,Richmond,New York
10308,NY,Richmond,New York
10309,NY,Richmond,New York
10310,NY,Richmond,New York
10311,NY,Richmond,New York
10312,NY,Richmond,New York
10313,NY,Richmond,New York
10314,NY,Richmond,New York
10451,NY,Bronx,New York
10452,NY,Bronx,New York
10453,NY,Bronx,New York
10454,NY,Bronx,New York
10455,NY,Bronx,New York
10456,NY,Bronx,New York
10457,NY,Bronx,New York
10458,NY,Bronx,New York
10459,NY,Bronx,New York
10460,NY,Bronx,New York
10461,NY,Bronx,New York
10462,NY,Bronx,New York
10463,NY,Bronx,New York
10464,NY,Bronx,New York
10465,NY,Bronx,New York
10466,NY,Bronx,New York
10467,NY,Bronx,New York
10468,NY,Bronx,New York
10469,NY,Bronx,New York
10470,NY,Bronx,New York
10471,NY,Bronx,New York
10472,NY,Bronx,New York
10473,NY,Bronx,New York
10474,NY,Bronx,New York
10475,NY,Bronx,New York
10499,NY,Bronx,New York
10501,NY,Westchester,New York
10502,NY,Westchester,New York
10503,NY,Westchester,New York
10504,NY,Westchester,New York
10505,NY,Westchester,New York
10506,NY,Westchester,New York
10507,NY,Westchester,New York
10509,NY,Putnam,New York
10510,NY,Westchester,New York
10511,NY,Westchester,New York
10512,NY,Putnam,New York
10514,NY,Westchester,New York
10516,NY,Putnam,New York
10517,NY,Westchester,New York
10518,NY,Westchester,New York
10519,NY,Westchester,New York
10520,NY,Westchester,New York
10521,NY,Westchester,New York
10522,NY,Westchester,New York
10523,NY,Westchester,New York
10524,NY,Putnam,New York
10526,NY,Westchester,New York
10527,NY,Westchester,New York
10528,NY,Westchester,New York
10530,NY,Westchester,New York
10532,NY,Westchester,New York
10533,NY,Westchester,New York
10535,NY,Westchester,New York
10536,NY,Westchester,New York
10537,NY,Putnam,New York
10538,NY,Westchester,New York
10540,NY,Westchester,New York
10541,NY,Putnam,New York
10542,NY,Putnam,New York
10543,NY,Westchester,New York
10545,NY,Westchester,New York
10546,NY,Westchester,New York
10547,NY,Westchester,New York
10548,NY,Westchester,New York
10549,NY,Westchester,New York
10550,NY,Westchester,New York
10551,NY,Westchester,New York
10552,NY,Westchester,New York
10553,NY,Westchester,New York
10557,NY,Westchester,New York
10558,NY,Westchester,New York
10560,NY,Westchester,New York
10562,NY,Westchester,New York
10566,NY,Westchester,New York
10567,NY,Westchester,New York
10570,NY,Westchester,New York
10571,NY,Westchester,New York
10572,NY,Westchester,New York
10573,NY,Westchester,New York
10576,NY,Westchester,New York
10577,NY,Westchester,New York
10578,NY,Westchester,New York
10579,NY,Putnam,New York
10580,NY,Westchester,New York
10583,NY,Westchester,New York
10587,NY,Westchester,New York
10588,NY,Westchester,New York
10589,NY,Westchester,New York
10590,NY,Westchester,New York
10591,NY,Westchester,New York
10594,NY,Westchester,New York
10595,NY,Westchester,New York
10596,NY,Westchester,New York
10597,NY,Westchester,New York
10598,NY,Westchester,New York
10601,NY,Westchester,New York
10602,NY,Westchester,New York
10603,NY,Westchester,New York
10604,NY,Westchester,New York
10605,NY,Westchester,New York
10606,NY,Westchester,New York
10607,NY,Westchester,New York
10610,NY,Westchester,New York
10701,NY,Westchester,New York
10702,NY,Westchester,New York
10703,NY,Westchester,New York
10704,NY,Westchester,New York
10705,NY,Westchester,New York
10706,NY,Westchester,New York
10707,NY,Westchester,New York
10708,NY,Westchester,New York
10709,NY,Westchester,New York
10710,NY,Westchester,New York
10801,NY,Westchester,New York
10802,NY,Westchester,New York
10803,NY,Westchester,New York
10804,NY,Westchester,New York
10805,NY,Westchester,New York
10901,NY,Rockland,New York
10910,NY,Orange,New York
10911,NY,Rockland,New York
10912,NY,Orange,New York
10913,NY,Rockland,New York
10914,NY,Orange,New York
10915,NY,Orange,New York
10916,NY,Orange,New York
10917,NY,Orange,New York
10918,NY,Orange,New York
10919,NY,Orange,New York
10920,NY,Rockland,New York
10921,NY,Orange,New York
10922,NY,Orange,New York
10923,NY,Rockland,New York
10924,NY,Orange,New York
10925,NY,Orange,New York
10926,NY,Orange,New York
10927,NY,Rockland,New York
10928,NY,Orange,New York
10930,NY,Orange,New York
10931,NY,Rockland,New York
10932,NY,Orange,New York
10933,NY,Orange,New York
10940,NY,Orange,New York
10941,NY,Orange,New York
10943,NY,Orange,New York
10949,NY,Orange,New York
10950,NY,Orange,New York
10952,NY,Rockland,New York
10953,NY,Orange,New York
10954,NY,Rockland,New York
10956,NY,Rockland,New York
10958,NY,Orange,New York
10959,NY,Orange,New York
10960,NY,Rockland,New York
10962,NY,Rockland,New York
10963,NY,Orange,New York
10964,NY,Rockland,New York
10965,NY,Rockland,New York
10968,NY,Rockland,New York
10969,NY,Orange,New York
10970,NY,Rockland,New York
10973,NY,Orange,New York
10974,NY,Rockland,New York
10975,NY,Orange,New York
10976,NY,Rockland,New York
10977,NY,Rockland,New York
10979,NY,Orange,New York
11205,NY,Kings,New York
10980,NY,Rockland,New York
10981,NY,Orange,New York
10982,NY,Rockland,New York
10983,NY,Rockland,New York
10984,NY,Rockland,New York
10985,NY,Orange,New York
10986,NY,Rockland,New York
10987,NY,Orange,New York
10988,NY,Orange,New York
10989,NY,Rockland,New York
10990,NY,Orange,New York
10992,NY,Orange,New York
10993,NY,Rockland,New York
10994,NY,Rockland,New York
10996,NY,Orange,New York
10997,NY,Orange,New York
10998,NY,Orange,New York
11001,NY,Nassau,New York
11002,NY,Queens,New York
11003,NY,Nassau,New York
11004,NY,Queens,New York
11005,NY,Queens,New York
11010,NY,Nassau,New York
11020,NY,Nassau,New York
11021,NY,Nassau,New York
11022,NY,Nassau,New York
11023,NY,Nassau,New York
11024,NY,Nassau,New York
11025,NY,Nassau,New York
11026,NY,Nassau,New York
11027,NY,Nassau,New York
11030,NY,Nassau,New York
11040,NY,Nassau,New York
11041,NY,Nassau,New York
11042,NY,Nassau,New York
11043,NY,Nassau,New York
11044,NY,Nassau,New York
11050,NY,Nassau,New York
11051,NY,Nassau,New York
11052,NY,Nassau,New York
11053,NY,Nassau,New York
11054,NY,Nassau,New York
11055,NY,Nassau,New York
11096,NY,Nassau,New York
11099,NY,Nassau,New York
11101,NY,Queens,New York
11102,NY,Queens,New York
11103,NY,Queens,New York
11104,NY,Queens,New York
11105,NY,Queens,New York
11106,NY,Queens,New York
11109,NY,Queens,New York
11120,NY,Queens,New York
11201,NY,Kings,New York
11202,NY,Kings,New York
11203,NY,Kings,New York
11206,NY,Kings,New York
11207,NY,Kings,New York
11208,NY,Kings,New York
11209,NY,Kings,New York
11210,NY,Kings,New York
11211,NY,Kings,New York
11212,NY,Kings,New York
11213,NY,Kings,New York
11214,NY,Kings,New York
11215,NY,Kings,New York
11216,NY,Kings,New York
11217,NY,Kings,New York
11218,NY,Kings,New York
11219,NY,Kings,New York
11220,NY,Kings,New York
11221,NY,Kings,New York
11222,NY,Kings,New York
11223,NY,Kings,New York
11224,NY,Kings,New York
11225,NY,Kings,New York
11226,NY,Kings,New York
11228,NY,Kings,New York
11229,NY,Kings,New York
11230,NY,Kings,New York
11231,NY,Kings,New York
11232,NY,Kings,New York
11233,NY,Kings,New York
11234,NY,Kings,New York
11235,NY,Kings,New York
11236,NY,Kings,New York
11237,NY,Kings,New York
11238,NY,Kings,New York
11239,NY,Kings,New York
11240,NY,Kings,New York
11241,NY,Kings,New York
11242,NY,Kings,New York
11243,NY,Kings,New York
11244,NY,Kings,New York
11245,NY,Kings,New York
11247,NY,Kings,New York
11248,NY,Kings,New York
11249,NY,Kings,New York
11251,NY,Kings,New York
11252,NY,Kings,New York
11254,NY,Kings,New York
11255,NY,Kings,New York
11256,NY,Kings,New York
11351,NY,Queens,New York
11352,NY,Queens,New York
11354,NY,Queens,New York
11355,NY,Queens,New York
11356,NY,Queens,New York
11357,NY,Queens,New York
11358,NY,Queens,New York
11359,NY,Queens,New York
11360,NY,Queens,New York
11361,NY,Queens,New York
11362,NY,Queens,New York
11363,NY,Queens,New York
11364,NY,Queens,New York
11365,NY,Queens,New York
11366,NY,Queens,New York
11367,NY,Queens,New York
11368,NY,Queens,New York
11369,NY,Queens,New York
11370,NY,Queens,New York
11371,NY,Queens,New York
11372,NY,Queens,New York
11373,NY,Queens,New York
11374,NY,Queens,New York
11375,NY,Queens,New York
11377,NY,Queens,New York
11378,NY,Queens,New York
11379,NY,Queens,New York
11380,NY,Queens,New York
11381,NY,Queens,New York
11385,NY,Queens,New York
11386,NY,Queens,New York
11390,NY,Queens,New York
11405,NY,Queens,New York
11411,NY,Queens,New York
11412,NY,Queens,New York
11413,NY,Queens,New York
11414,NY,Queens,New York
11415,NY,Queens,New York
11416,NY,Queens,New York
11417,NY,Queens,New York
11418,NY,Queens,New York
11419,NY,Queens,New York
11420,NY,Queens,New York
11421,NY,Queens,New York
11422,NY,Queens,New York
11423,NY,Queens,New York
11424,NY,Queens,New York
11425,NY,Queens,New York
11426,NY,Queens,New York
11427,NY,Queens,New York
11428,NY,Queens,New York
11429,NY,Queens,New York
11430,NY,Queens,New York
11431,NY,Queens,New York
11432,NY,Queens,New York
11433,NY,Queens,New York
11434,NY,Queens,New York
11435,NY,Queens,New York
11436,NY,Queens,New York
11439,NY,Queens,New York
11451,NY,Queens,New York
11499,NY,Queens,New York
11501,NY,Nassau,New York
11507,NY,Nassau,New York
11509,NY,Nassau,New York
11510,NY,Nassau,New York
11514,NY,Nassau,New York
11516,NY,Nassau,New York
11518,NY,Nassau,New York
11520,NY,Nassau,New York
11530,NY,Nassau,New York
11531,NY,Nassau,New York
11535,NY,Nassau,New York
11536,NY,Nassau,New York
11542,NY,Nassau,New York
11545,NY,Nassau,New York
11547,NY,Nassau,New York
11548,NY,Nassau,New York
11549,NY,Nassau,New York
11550,NY,Nassau,New York
11551,NY,Nassau,New York
11552,NY,Nassau,New York
11553,NY,Nassau,New York
11554,NY,Nassau,New York
11555,NY,Nassau,New York
11556,NY,Nassau,New York
11557,NY,Nassau,New York
11558,NY,Nassau,New York
11559,NY,Nassau,New York
11560,NY,Nassau,New York
11561,NY,Nassau,New York
11563,NY,Nassau,New York
11565,NY,Nassau,New York
11566,NY,Nassau,New York
11568,NY,Nassau,New York
11569,NY,Nassau,New York
11570,NY,Nassau,New York
11571,NY,Nassau,New York
11572,NY,Nassau,New York
11575,NY,Nassau,New York
11576,NY,Nassau,New York
11577,NY,Nassau,New York
11579,NY,Nassau,New York
11580,NY,Nassau,New York
11581,NY,Nassau,New York
11582,NY,Nassau,New York
11590,NY,Nassau,New York
11592,NY,Nassau,New York
11594,NY,Nassau,New York
11595,NY,Nassau,New York
11596,NY,Nassau,New York
11597,NY,Nassau,New York
11598,NY,Nassau,New York
11599,NY,Nassau,New York
11690,NY,Queens,New York
11691,NY,Queens,New York
11692,NY,Queens,New York
11693,NY,Queens,New York
11694,NY,Queens,New York
11695,NY,Queens,New York
11697,NY,Queens,New York
11701,NY,Suffolk,New York
11702,NY,Suffolk,New York
11703,NY,Suffolk,New York
11704,NY,Suffolk,New York
11705,NY,Suffolk,New York
11706,NY,Suffolk,New York
11707,NY,Suffolk,New York
11708,NY,Suffolk,New York
11709,NY,Nassau,New York
11710,NY,Nassau,New York
11713,NY,Suffolk,New York
11714,NY,Nassau,New York
11715,NY,Suffolk,New York
11716,NY,Suffolk,New York
11717,NY,Suffolk,New York
11718,NY,Suffolk,New York
11719,NY,Suffolk,New York
11720,NY,Suffolk,New York
11721,NY,Suffolk,New York
11722,NY,Suffolk,New York
11724,NY,Suffolk,New York
11725,NY,Suffolk,New York
11726,NY,Suffolk,New York
11727,NY,Suffolk,New York
11729,NY,Suffolk,New York
11730,NY,Suffolk,New York
11731,NY,Suffolk,New York
11732,NY,Nassau,New York
11733,NY,Suffolk,New York
11735,NY,Nassau,New York
11736,NY,Nassau,New York
11737,NY,Nassau,New York
11738,NY,Suffolk,New York
11739,NY,Suffolk,New York
11740,NY,Suffolk,New York
11741,NY,Suffolk,New York
11742,NY,Suffolk,New York
11743,NY,Suffolk,New York
11746,NY,Suffolk,New York
11747,NY,Suffolk,New York
11749,NY,Suffolk,New York
11750,NY,Suffolk,New York
11751,NY,Suffolk,New York
11752,NY,Suffolk,New York
11753,NY,Nassau,New York
11754,NY,Suffolk,New York
11755,NY,Suffolk,New York
11756,NY,Nassau,New York
11757,NY,Suffolk,New York
11758,NY,Nassau,New York
11760,NY,Suffolk,New York
11762,NY,Nassau,New York
11763,NY,Suffolk,New York
11764,NY,Suffolk,New York
11765,NY,Nassau,New York
11766,NY,Suffolk,New York
11767,NY,Suffolk,New York
11768,NY,Suffolk,New York
11769,NY,Suffolk,New York
11770,NY,Suffolk,New York
11771,NY,Nassau,New York
11772,NY,Suffolk,New York
11773,NY,Nassau,New York
11774,NY,Nassau,New York
11775,NY,Suffolk,New York
11776,NY,Suffolk,New York
11777,NY,Suffolk,New York
11778,NY,Suffolk,New York
11779,NY,Suffolk,New York
11780,NY,Suffolk,New York
11782,NY,Suffolk,New York
11783,NY,Nassau,New York
11784,NY,Suffolk,New York
11786,NY,Suffolk,New York
11787,NY,Suffolk,New York
11788,NY,Suffolk,New York
11789,NY,Suffolk,New York
11790,NY,Suffolk,New York
11791,NY,Nassau,New York
11792,NY,Suffolk,New York
11793,NY,Nassau,New York
11794,NY,Suffolk,New York
11795,NY,Suffolk,New York
11796,NY,Suffolk,New York
11797,NY,Nassau,New York
11798,NY,Suffolk,New York
11801,NY,Nassau,New York
11802,NY,Nassau,New York
11803,NY,Nassau,New York
11804,NY,Nassau,New York
11815,NY,Nassau,New York
11819,NY,Nassau,New York
11853,NY,Nassau,New York
11854,NY,Nassau,New York
11855,NY,Nassau,New York
11901,NY,Suffolk,New York
11930,NY,Suffolk,New York
11931,NY,Suffolk,New York
11932,NY,Suffolk,New York
11933,NY,Suffolk,New York
11934,NY,Suffolk,New York
11935,NY,Suffolk,New York
11937,NY,Suffolk,New York
11939,NY,Suffolk,New York
11940,NY,Suffolk,New York
11941,NY,Suffolk,New York
11942,NY,Suffolk,New York
11944,NY,Suffolk,New York
11946,NY,Suffolk,New York
11947,NY,Suffolk,New York
11948,NY,Suffolk,New York
11949,NY,Suffolk,New York
11950,NY,Suffolk,New York
11951,NY,Suffolk,New York
11952,NY,Suffolk,New York
11953,NY,Suffolk,New York
11954,NY,Suffolk,New York
11955,NY,Suffolk,New York
11956,NY,Suffolk,New York
11957,NY,Suffolk,New York
11958,NY,Suffolk,New York
11959,NY,Suffolk,New York
11960,NY,Suffolk,New York
11961,NY,Suffolk,New York
11962,NY,Suffolk,New York
11963,NY,Suffolk,New York
11964,NY,Suffolk,New York
11965,NY,Suffolk,New York
11967,NY,Suffolk,New York
11968,NY,Suffolk,New York
11969,NY,Suffolk,New York
11970,NY,Suffolk,New York
11971,NY,Suffolk,New York
11972,NY,Suffolk,New York
11973,NY,Suffolk,New York
11975,NY,Suffolk,New York
11976,NY,Suffolk,New York
11977,NY,Suffolk,New York
11978,NY,Suffolk,New York
11980,NY,Suffolk,New York
12007,NY,Albany,New York
12008,NY,Schenectady,New York
12009,NY,Albany,New York
12010,NY,Montgomery,New York
12015,NY,Greene,New York
12016,NY,Montgomery,New York
12017,NY,Columbia,New York
12018,NY,Rensselaer,New York
12019,NY,Saratoga,New York
12020,NY,Saratoga,New York
12022,NY,Rensselaer,New York
12023,NY,Albany,New York
12024,NY,Columbia,New York
12025,NY,Fulton,New York
12027,NY,Saratoga,New York
12028,NY,Rensselaer,New York
12029,NY,Columbia,New York
12031,NY,Schoharie,New York
12032,NY,Fulton,New York
12033,NY,Rensselaer,New York
12035,NY,Schoharie,New York
12036,NY,Schoharie,New York
12037,NY,Columbia,New York
12040,NY,Rensselaer,New York
12041,NY,Albany,New York
12042,NY,Greene,New York
12043,NY,Schoharie,New York
12045,NY,Albany,New York
12046,NY,Albany,New York
12047,NY,Albany,New York
12050,NY,Columbia,New York
12051,NY,Greene,New York
12052,NY,Rensselaer,New York
12053,NY,Schenectady,New York
12054,NY,Albany,New York
12055,NY,Albany,New York
12056,NY,Schenectady,New York
12057,NY,Washington,New York
12058,NY,Greene,New York
12059,NY,Albany,New York
12060,NY,Columbia,New York
12061,NY,Rensselaer,New York
12062,NY,Rensselaer,New York
12063,NY,Rensselaer,New York
12064,NY,Otsego,New York
12065,NY,Saratoga,New York
12066,NY,Schoharie,New York
12067,NY,Albany,New York
12068,NY,Montgomery,New York
12069,NY,Montgomery,New York
12070,NY,Montgomery,New York
12071,NY,Schoharie,New York
12072,NY,Montgomery,New York
12073,NY,Schoharie,New York
12074,NY,Saratoga,New York
12075,NY,Columbia,New York
12076,NY,Schoharie,New York
12077,NY,Albany,New York
12078,NY,Fulton,New York
12082,NY,Rensselaer,New York
12083,NY,Greene,New York
12084,NY,Albany,New York
12085,NY,Albany,New York
12086,NY,Montgomery,New York
12087,NY,Greene,New York
12089,NY,Rensselaer,New York
12090,NY,Rensselaer,New York
12092,NY,Schoharie,New York
12093,NY,Schoharie,New York
12094,NY,Rensselaer,New York
12095,NY,Fulton,New York
12106,NY,Columbia,New York
12107,NY,Albany,New York
12108,NY,Hamilton,New York
12110,NY,Albany,New York
12115,NY,Columbia,New York
12116,NY,Otsego,New York
12117,NY,Fulton,New York
12118,NY,Saratoga,New York
12120,NY,Albany,New York
12121,NY,Rensselaer,New York
12122,NY,Schoharie,New York
12123,NY,Rensselaer,New York
12124,NY,Greene,New York
12125,NY,Columbia,New York
12128,NY,Albany,New York
12130,NY,Columbia,New York
12131,NY,Schoharie,New York
12132,NY,Columbia,New York
12133,NY,Rensselaer,New York
12134,NY,Fulton,New York
12136,NY,Columbia,New York
12137,NY,Schenectady,New York
12138,NY,Rensselaer,New York
12139,NY,Hamilton,New York
12140,NY,Rensselaer,New York
12141,NY,Schenectady,New York
12143,NY,Albany,New York
12144,NY,Rensselaer,New York
12147,NY,Albany,New York
12148,NY,Saratoga,New York
12149,NY,Schoharie,New York
12150,NY,Schenectady,New York
12151,NY,Saratoga,New York
12153,NY,Rensselaer,New York
12154,NY,Rensselaer,New York
12155,NY,Otsego,New York
12156,NY,Rensselaer,New York
12157,NY,Schoharie,New York
12158,NY,Albany,New York
12159,NY,Albany,New York
12160,NY,Schoharie,New York
12161,NY,Albany,New York
12164,NY,Hamilton,New York
12165,NY,Columbia,New York
12166,NY,Montgomery,New York
12167,NY,Delaware,New York
12168,NY,Rensselaer,New York
12169,NY,Rensselaer,New York
12170,NY,Saratoga,New York
12172,NY,Columbia,New York
12173,NY,Columbia,New York
12174,NY,Columbia,New York
12175,NY,Schoharie,New York
12176,NY,Greene,New York
12177,NY,Montgomery,New York
12180,NY,Rensselaer,New York
12181,NY,Rensselaer,New York
12182,NY,Rensselaer,New York
12183,NY,Albany,New York
12184,NY,Columbia,New York
12185,NY,Rensselaer,New York
12186,NY,Albany,New York
12187,NY,Schoharie,New York
12188,NY,Saratoga,New York
12189,NY,Albany,New York
12190,NY,Hamilton,New York
12192,NY,Greene,New York
12193,NY,Albany,New York
12194,NY,Schoharie,New York
12195,NY,Columbia,New York
12196,NY,Rensselaer,New York
12197,NY,Otsego,New York
12198,NY,Rensselaer,New York
12201,NY,Albany,New York
12202,NY,Albany,New York
12203,NY,Albany,New York
12204,NY,Albany,New York
12205,NY,Albany,New York
12206,NY,Albany,New York
12207,NY,Albany,New York
12208,NY,Albany,New York
12209,NY,Albany,New York
12210,NY,Albany,New York
12211,NY,Albany,New York
12212,NY,Albany,New York
12214,NY,Albany,New York
12220,NY,Albany,New York
12222,NY,Albany,New York
12223,NY,Albany,New York
12224,NY,Albany,New York
12225,NY,Albany,New York
12226,NY,Albany,New York
12227,NY,Albany,New York
12228,NY,Albany,New York
12229,NY,Albany,New York
12230,NY,Albany,New York
12231,NY,Albany,New York
12232,NY,Albany,New York
12233,NY,Albany,New York
12234,NY,Albany,New York
12235,NY,Albany,New York
12236,NY,Albany,New York
12237,NY,Albany,New York
12238,NY,Albany,New York
12239,NY,Albany,New York
12240,NY,Albany,New York
12241,NY,Albany,New York
12242,NY,Albany,New York
12243,NY,Albany,New York
12244,NY,Albany,New York
12245,NY,Albany,New York
12246,NY,Albany,New York
12247,NY,Albany,New York
12248,NY,Albany,New York
12249,NY,Albany,New York
12250,NY,Albany,New York
12252,NY,Albany,New York
12255,NY,Albany,New York
12256,NY,Albany,New York
12257,NY,Albany,New York
12260,NY,Albany,New York
12261,NY,Albany,New York
12288,NY,Albany,New York
12301,NY,Schenectady,New York
12302,NY,Schenectady,New York
12303,NY,Schenectady,New York
12304,NY,Schenectady,New York
12305,NY,Schenectady,New York
12306,NY,Schenectady,New York
12307,NY,Schenectady,New York
12308,NY,Schenectady,New York
12309,NY,Schenectady,New York
12325,NY,Schenectady,New York
12345,NY,Schenectady,New York
12401,NY,Ulster,New York
12402,NY,Ulster,New York
12404,NY,Ulster,New York
12405,NY,Greene,New York
12406,NY,Delaware,New York
12407,NY,Greene,New York
12409,NY,Ulster,New York
12410,NY,Ulster,New York
12411,NY,Ulster,New York
12412,NY,Ulster,New York
12413,NY,Greene,New York
12414,NY,Greene,New York
12416,NY,Ulster,New York
12417,NY,Ulster,New York
12418,NY,Greene,New York
